lon,lat,time
18.71138230000288,54.17846440000345,5.56
18.71137739999713,54.178457899996566,5.6
18.711372300003035,54.17845140000342,5.64
18.711367599996628,54.178444999996515,5.68
18.711362900003362,54.178438500003566,5.72
18.711358199996653,54.17843199999645,5.76
18.711353500003337,54.17842550000354,5.8
18.71134889999659,54.178418999996474,5.84
18.71134450000322,54.1784124000036,5.88
18.7113401999967,54.17840589999633,5.92
18.71133570000346,54.17839930000375,5.96
18.711331299996466,54.178392799996175,6.0
18.711326800003608,54.17838620000389,6.04
18.71132259999614,54.178379499996204,6.08
18.71131800000419,54.1783730000036,6.12
18.711313499995736,54.178366599996316,6.16
18.71130920000407,54.17835990000392,6.2
18.71130489999594,54.17835319999609,6.24
18.711300400004216,54.178346600003806,6.28
18.711295999995713,54.17834009999612,6.32
18.71129150000436,54.17833350000396,6.36
18.711286999995657,54.178326899996065,6.4
18.711282700004155,54.178320200004016,6.44
18.711278499995775,54.178313699995826,6.48
18.711274200004294,54.178307000004324,6.52
18.711269699995896,54.17830029999568,6.56
18.711265400003914,54.17829370000421,6.6
18.711260899996272,54.178287099995806,6.64
18.711256600003537,54.17828050000418,6.68
18.71125219999656,54.17827379999592,6.72
18.71124770000351,54.17826720000397,6.76
18.7112431999965,54.178260599996044,6.8
18.711238700003484,54.17825390000403,6.84
18.71123429999644,54.178247399995804,6.88
18.711229800003636,54.17824080000426,6.92
18.71122499999664,54.17823409999584,6.96
18.71122000000352,54.17822770000388,7.0
18.71121489999658,54.17822129999613,7.04
18.711210100003143,54.17821480000394,7.08
18.711204899997213,54.17820829999607,7.12
18.711199500002948,54.17820190000382,7.16
18.71119399999715,54.17819559999611,7.2
18.711188500002837,54.17818930000388,7.24
18.71118299999717,54.17818299999613,7.28
18.711177300002994,54.17817670000385,7.32
18.71117169999693,54.17817049999607,7.36
18.711165700003406,54.178164300003914,7.4
18.71115979999652,54.178158099996104,7.44
18.711153800003558,54.17815200000379,7.48
18.711147799996457,54.17814569999639,7.52
18.711141400003875,54.1781395000035,7.56
18.711134999996137,54.1781332999965,7.6
18.711128600003846,54.17812720000339,7.64
18.711121899996424,54.178121099996616,7.68
18.711115400003386,54.17811510000328,7.72
18.711108599996887,54.17810909999673,7.76
18.71110160000327,54.178103100003256,7.8
18.711094599996738,54.17809729999658,7.84
18.71108760000325,54.178091400003495,7.88
18.711080299997022,54.178085699996345,7.92
18.711073000002962,54.17808000000364,7.96
18.711065599997134,54.178074399996284,8.0
18.711058200002856,54.1780688000037,8.04
18.71105059999733,54.17806349999605,8.08
18.71104300000266,54.17805820000394,8.12
18.711035499997262,54.17805299999599,8.16
18.711027800002903,54.17804800000381,8.2
18.711019899997282,54.17804279999637,8.24
18.711012000002707,54.17803790000335,8.28
18.711004099997304,54.178033099996576,8.32
18.71099590000295,54.17802830000341,8.36
18.71098759999715,54.17802369999642,8.4
18.7109790000031,54.17801900000365,8.44
18.710970499996822,54.1780145999961,8.48
18.71096190000325,54.17801020000388,8.52
18.710952999997023,54.17800609999587,8.56
18.710944100002965,54.17800210000403,8.6
18.710934799997393,54.1779981999959,8.64
18.710925600002508,54.17799430000409,8.68
18.710916399997497,54.17799039999593,8.72
18.71090680000284,54.177986800003794,8.76
18.710897299997082,54.17798339999605,8.8
18.710887700002992,54.177980300003675,8.84
18.710877899997193,54.17797699999651,8.88
18.71086790000297,54.177973800003386,8.92
18.71085789999704,54.17797049999671,8.96
18.710847800003037,54.1779674000031,9.0
18.710837799996888,54.177964099997084,9.04
18.710827800003102,54.17796080000291,9.08
18.710817899996822,54.17795739999719,9.12
18.71080790000325,54.17795400000279,9.16
18.7107981999965,54.1779504999973,9.2
18.710788400003572,54.17794670000295,9.24
18.710778799996262,54.177942899997056,9.28
18.710769300003633,54.17793880000319,9.32
18.71075989999629,54.17793479999674,9.36
18.710750400003782,54.17793060000343,9.4
18.71074129999588,54.17792629999668,9.44
18.71073250000384,54.17792210000323,9.48
18.710723899996,54.177917899996785,9.52
18.7107154000039,54.177913600003286,9.56
18.710707199995856,54.17790919999681,9.6
18.7106988000043,54.17790460000335,9.64
18.710690699995453,54.17789969999692,9.68
